start_time,match_id,account_id,player_slot,is_radiant,team_id,win,fantasy_role,prev_match_time,rest_days,matches_last_7_days
2025-10-21 17:08:13+00:00,8522136530,327445152,131,False,9906058,False,,2025-10-21 16:03:54+00:00,0.04466435185185185,9.0
2025-10-21 19:30:09+00:00,8522335159,133167741,2,True,9866907,False,,2025-10-21 18:37:13+00:00,0.03675925925925926,1.0
2025-10-22 07:24:04+00:00,8522813012,130433320,130,False,9860197,True,,2025-10-21 14:25:22+00:00,0.7074305555555556,27.0
2025-10-22 07:24:04+00:00,8522813012,1902169997,132,False,9860197,True,,2025-10-21 07:30:14+00:00,0.9957175925925926,25.0
2025-10-22 07:24:04+00:00,8522813012,331347492,131,False,9860197,True,,2025-10-21 07:30:14+00:00,0.9957175925925926,2.0
2025-10-22 09:34:04+00:00,8522911019,1017876764,3,True,9593609,True,,2025-10-22 07:24:04+00:00,0.09027777777777778,36.0
2025-10-22 09:49:41+00:00,8522924064,101555768,131,False,9906663,False,,2025-10-22 09:04:35+00:00,0.03131944444444444,7.0
2025-10-22 09:49:41+00:00,8522924064,275826428,129,False,9906663,False,1.0,2025-10-22 09:04:35+00:00,0.03131944444444444,7.0
2025-10-22 10:56:39+00:00,8522986036,1056145299,130,False,9729268,False,,2025-10-22 09:34:04+00:00,0.05734953703703704,2.0
2025-10-22 10:56:39+00:00,8522986036,878549965,2,True,9593609,True,,2025-10-22 09:34:04+00:00,0.05734953703703704,21.0
2025-10-22 12:49:21+00:00,8523126863,314272971,130,False,8831040,True,,2025-10-22 12:09:38+00:00,0.02758101851851852,27.0
2025-10-22 12:49:21+00:00,8523126863,821484609,1,True,9691942,False,,2025-10-22 12:09:38+00:00,0.02758101851851852,4.0
2025-10-22 12:49:21+00:00,8523126863,1136465061,4,True,9691942,False,,2025-10-19 20:50:03+00:00,2.6661805555555556,11.0
2025-10-22 13:29:05+00:00,8523188304,1620243459,2,True,9729268,False,,2025-10-22 12:27:42+00:00,0.04262731481481481,6.0
2025-10-22 13:48:45+00:00,8523220688,144031734,0,True,9938413,False,,2025-10-22 12:41:55+00:00,0.046412037037037036,11.0
2025-10-22 13:48:45+00:00,8523220688,157164782,4,True,9938413,False,,2025-10-22 12:41:55+00:00,0.046412037037037036,11.0
2025-10-22 13:48:45+00:00,8523220688,200037203,1,True,9938413,False,2.0,2025-10-22 12:41:55+00:00,0.046412037037037036,11.0
2025-10-22 13:48:45+00:00,8523220688,197737818,2,True,9938413,False,,2025-10-22 12:41:55+00:00,0.046412037037037036,11.0
2025-10-22 13:48:45+00:00,8523220688,2323199,3,True,9938413,False,,2025-10-22 12:41:55+00:00,0.046412037037037036,11.0
2025-10-22 14:42:15+00:00,8523310157,1029972951,131,False,9751816,False,,2025-10-22 12:49:21+00:00,0.07840277777777778,32.0
2025-10-22 14:42:15+00:00,8523310157,1246531472,1,True,9729268,True,,2025-10-22 13:29:05+00:00,0.05081018518518519,34.0
2025-10-22 14:42:15+00:00,8523310157,156190292,4,True,9729268,True,,2025-10-22 13:29:05+00:00,0.05081018518518519,34.0
2025-10-22 14:42:15+00:00,8523310157,1486792934,132,False,9751816,False,,2025-10-22 13:29:05+00:00,0.05081018518518519,20.0
2025-10-22 16:14:54+00:00,8523458270,917067055,129,False,8831040,True,,2025-10-22 15:31:41+00:00,0.030011574074074072,19.0
2025-10-22 16:14:54+00:00,8523458270,1251984026,128,False,8831040,True,,2025-10-22 15:31:41+00:00,0.030011574074074072,20.0
2025-10-22 16:14:54+00:00,8523458270,1613937051,1,True,9729268,False,,2025-10-22 15:31:41+00:00,0.030011574074074072,19.0
2025-10-22 16:14:54+00:00,8523458270,856427829,131,False,8831040,True,,2025-10-22 15:31:41+00:00,0.030011574074074072,53.0
2025-10-22 16:14:54+00:00,8523458270,399588134,132,False,8831040,True,,2025-10-22 15:31:41+00:00,0.030011574074074072,19.0
2025-10-22 16:14:54+00:00,8523458270,1171975340,0,True,9729268,False,,2025-10-22 15:31:41+00:00,0.030011574074074072,39.0
2025-10-22 16:14:54+00:00,8523458270,1291449666,3,True,9729268,False,,2025-10-22 15:31:41+00:00,0.030011574074074072,33.0
2025-10-22 18:49:47+00:00,8523678757,1040820193,128,False,9753675,False,1.0,2025-10-22 18:02:33+00:00,0.03280092592592593,9.0
2025-10-22 19:06:20+00:00,8523699669,53384796,131,False,9735353,False,,,30.0,0.0
2025-10-22 19:22:22+00:00,8523719991,1811371866,131,False,9839211,False,,2025-10-20 17:24:16+00:00,2.082013888888889,19.0
2025-10-22 19:22:22+00:00,8523719991,221945821,132,False,9839211,False,,2025-10-22 13:29:05+00:00,0.24533564814814815,27.0
2025-10-22 19:22:22+00:00,8523719991,1634724608,0,True,9677506,True,,2025-10-22 16:14:54+00:00,0.13018518518518518,25.0
